# id	f435w	f555w	f814w	f435w_err	f555w_err	f814w_err	ra	dec
26945	25.877	25.028	24.076	0.078	0.043	0.011	76.87394449	-67.45750806
28793	99	22.361	21.069	99	99	99	76.87983827	-67.45716747
17940	24.702	24.018	23.134	0.05	0.023	0.021	76.84012165	-67.45943869
34049	24.3	23.692	22.9	0.016	0.027	0.024	76.89783934	-67.45613445
39389	99	26.879	25.429	99	99	0.034	76.92103851	-67.45479698
37783	26.096	25.278	24.019	0.07	0.063	0.085	76.91327893	-67.4552426
22467	99	25.258	24.03	99	99	99	76.85878194	-67.45836713
35571	99	26.063	24.8	99	99	0.106	76.90341976	-67.45580651
32027	26.427	25.811	24.232	99	99	0.431	76.89060591	-67.45654226
23354	24.985	24.301	23.478	0.044	0.026	0.015	76.86176131	-67.4581924
31213	24.283	23.74	22.98	0.026	0.004	0.008	76.88769247	-67.45670698
13817	24.291	23.673	22.834	0.01	0.002	0.021	76.81764909	-67.46070822
30555	25.877	25.146	24.104	0.004	0.061	0.032	76.88553093	-67.45682841
13388	25.365	24.747	23.8	0.11	0.111	0.04	76.81493647	-67.46086014
28926	26.184	25.279	24.246	99	0.028	99	76.88021319	-67.45713052
19860	24.728	23.992	23.188	0.019	0.007	0.014	76.84858266	-67.4589371
33417	25.205	99	23.616	0.009	99	99	76.89547445	-67.45625134
17423	20.022	19.7	19.27	0.006	0.006	0.013	76.83750419	-67.45956188
21228	26.05	25.387	24.378	0.151	0.099	0.078	76.85417776	-67.45860787
26109	25.401	24.52	23.762	0.199	0.003	0.018	76.87119891	-67.45763182
40287	25.463	24.782	23.821	0.035	0.02	0.005	76.92574489	-67.45449743
33564	26.158	25.232	24.222	0.019	99	0.063	76.89588958	-67.45621193
20456	26.673	25.904	24.762	99	0.138	0.045	76.85108934	-67.45877611
37517	25.34	24.566	23.632	0.073	0.068	0.032	76.9118595	-67.45529178
23803	24.655	23.917	23.197	99	0.08	0.023	76.86332349	-67.4580759
17608	26.33	25.424	24.337	0.252	0.081	99	76.83838884	-67.45950007
37585	99	26.61	25.285	99	99	0.13	76.91224507	-67.45526882
33329	23.394	22.967	22.301	0.039	0.007	0.013	76.89506316	-67.45625605
26120	25.239	24.52	23.762	0.043	0.003	0.018	76.87118742	-67.45761947
35678	26.349	25.967	24.47	99	0.032	99	76.90383386	-67.45574667
30169	26.635	25.526	24.549	99	99	0.032	76.88419057	-67.45687146
35859	99	25.794	24.473	99	0.084	0.006	76.90454627	-67.45570039
13130	99	25.996	24.991	99	0.021	0.091	76.81303867	-67.46092941
25728	99	26.354	24.884	99	0.122	0.078	76.86984223	-67.45768592
20244	24.614	24.113	23.285	0.026	0.012	0.023	76.85009178	-67.45881531
33458	25.754	99	23.972	99	99	99	76.89548685	-67.45621404
34549	99	26.217	24.84	99	99	0.091	76.89944082	-67.45598384
21982	99	26.409	25.734	99	0.016	99	76.85678997	-67.45842742
21975	99	26.422	25.731	99	99	0.003	76.85675647	-67.45842855
18709	23.592	23.11	22.417	0.008	0.012	0.013	76.84340273	-67.45918815
18360	22.506	22.041	21.334	0.027	0.019	0.019	76.84179652	-67.45927816
25693	23.648	23.09	22.319	0.038	0.016	0.018	76.86966896	-67.4576835
15509	24.48	23.912	23.027	99	99	99	76.8273017	-67.46010316
14672	24.703	24.164	23.298	0.042	0.044	0.019	76.82253759	-67.4603722
32173	23.906	23.368	22.638	0.01	0.01	0.001	76.8909201	-67.45645605
22714	25.482	24.544	23.519	99	0.029	0.006	76.85936925	-67.45826081
29622	20.907	20.626	20.341	99	99	99	76.88229902	-67.45694655
17108	26.442	25.753	24.583	99	0.077	0.097	76.83580987	-67.45960358
13645	25.402	24.7	23.794	0.057	0.116	0.012	76.8163668	-67.46071125
16276	24.382	23.706	22.808	0.061	0.015	0.024	76.83156458	-67.4598442
18463	21.074	20.74	20.324	0.011	0.019	0.016	76.84223365	-67.45923542
14905	26.506	25.561	24.413	99	99	99	76.82393214	-67.46027632
33125	23.087	22.625	21.936	0.021	0.024	0.016	76.89417206	-67.45625638
14988	99	25.783	24.721	99	99	99	76.82436333	-67.46024809
17819	25.64	24.788	23.927	0.156	0.101	0.111	76.83924504	-67.4593994
40176	99	25.474	24.202	99	0.063	99	76.92486824	-67.45448653
20150	22.776	22.288	21.608	0.007	0.022	0.01	76.84960261	-67.45880399
24886	26.135	25.144	24.118	99	99	99	76.86692534	-67.45781308
40556	23.778	23.274	22.567	0.069	0.01	0.013	76.92701633	-67.45435721
38344	99	25.865	23.941	99	99	99	76.91570191	-67.45500752
16427	19.605	18.779	17.751	0.007	0.008	0.01	76.83218984	-67.45979054
20919	99	26.443	25.279	99	99	0.044	76.85267874	-67.45861757
23209	24.199	23.626	22.833	0.038	0.018	99	76.86091934	-67.45814603
38358	99	25.822	23.889	99	99	0.052	76.9157417	-67.45500023
22462	19.867	19.223	18.347	0.005	0.004	0.008	76.85841376	-67.45828653
18810	22.101	21.775	21.303	0.009	0.013	0.015	76.84363497	-67.45912952
33388	21.965	21.624	21.173	0.019	0.014	0.004	76.89501417	-67.45618634
34407	99	26.728	24.96	99	99	0.122	76.8987332	-67.45596965
33987	25.031	24.34	23.376	0.024	0.031	0.029	76.89717021	-67.45605542
35956	24.936	24.28	23.431	0.084	0.027	0.027	76.90469213	-67.45562304
18282	24.164	23.494	22.619	0.015	0.029	0.026	76.84124791	-67.45925575
40268	99	26.358	24.831	99	0.064	99	76.9253002	-67.45443539
19784	23.605	23.105	22.383	0.059	0.03	0.019	76.8479492	-67.45886807
18445	99	25.823	24.408	99	99	0.207	76.84198428	-67.45920661
24973	25.381	24.517	23.49	0.04	0.044	0.025	76.86708042	-67.45777028
16979	22.346	21.944	21.335	0.013	0.019	0.025	76.8349513	-67.45960551
35682	25.521	24.83	23.762	0.04	0.016	0.013	76.90355576	-67.45567723
22753	25.144	24.361	23.487	99	0.043	0.062	76.85931384	-67.4582116
37904	99	26.751	24.043	99	99	99	76.91341074	-67.45510721
37359	25.283	24.422	23.359	0.02	0.005	0.034	76.91084066	-67.45525261
38399	99	25.949	23.919	99	99	99	76.91579254	-67.45496705
38577	25.297	24.602	23.608	99	0.035	0.021	76.91664146	-67.45491752
15836	24.717	23.744	22.9	99	99	99	76.82885953	-67.45994211
24981	25.424	24.527	23.49	0.011	0.025	0.025	76.86708065	-67.45775748
28481	24.742	23.998	23.212	0.101	0.009	0.04	76.87840737	-67.45710856
18182	20.926	20.579	20.068	0.016	0.014	0.02	76.8406508	-67.45926681
24043	25.841	25.001	23.895	0.241	0.072	0.023	76.8638376	-67.45794183
14126	23.169	22.718	22.02	0.007	0.014	0.007	76.81907387	-67.46049635
39650	25.197	24.458	23.551	0.059	0.048	0.05	76.92184494	-67.45460494
23294	24.455	23.798	23.03	0.047	0.034	0.042	76.86108418	-67.458091
32620	99	26.195	24.943	99	99	0.073	76.89213235	-67.45631006
22359	24.605	24.005	23.144	0.029	0.014	0.021	76.85786031	-67.45827258
32849	25.573	24.824	23.829	0.33	0.025	0.083	76.89297768	-67.45625865
21436	24.424	23.709	22.743	0.088	0.043	0.01	76.85454724	-67.45845985
33445	24.939	24.487	23.246	0.124	0.013	0.027	76.89510085	-67.45613343
25778	26.246	25.606	24.394	99	0.18	0.073	76.86960995	-67.45759234
40044	26.967	24.627	99	99	99	99	76.9239499	-67.45446991
34526	25.222	24.611	23.705	0.009	0.011	0.032	76.89897747	-67.45590357
15434	23.288	22.811	22.196	0.03	0.066	99	76.82651728	-67.46004866
26077	26.508	25.383	24.373	99	99	0.068	76.87059073	-67.45752807
36351	26.421	25.711	24.431	0.141	0.188	0.037	76.90611371	-67.45548882
39286	22.636	22.224	21.632	0.017	0.026	0.002	76.91992963	-67.45468942
32933	24.967	24.277	22.953	0.048	0.024	0.004	76.89317466	-67.45622743
23452	99	26.434	25.02	99	99	0.065	76.86154311	-67.4580395
33038	99	25.334	24.07	99	0.021	0.043	76.89354483	-67.45620363
33938	25.022	24.369	23.538	0.045	0.058	0.047	76.89677778	-67.45601778
22273	24.367	23.76	22.95	0.013	99	0.032	76.85744664	-67.45827043
22184	21.605	21.284	20.898	0.009	0.006	0.013	76.85710314	-67.45828906
20462	23.519	23.006	22.294	0.024	0.026	0.003	76.85061213	-67.4586568
33102	25.147	24.455	23.567	0.091	0.027	0.007	76.89373109	-67.45618137
21997	99	26.355	24.786	99	99	99	76.85640308	-67.45831885
29962	25.696	25.202	23.855	0.044	0.127	99	76.88300082	-67.45679487
31677	25.075	24.445	23.493	0.044	0.003	0.041	76.88871163	-67.45646688
15563	99	25.205	24.005	99	99	99	76.8271564	-67.45998433
41021	99	25.975	24.787	99	99	99	76.92982071	-67.45409336
22806	24.138	23.612	22.934	0.017	0.034	0.002	76.85924703	-67.45814279
15954	27.081	99	25.623	99	99	99	76.82933829	-67.45984954
32219	99	26.25	25.202	99	99	0.106	76.89061776	-67.45634449
16537	99	26.589	25.365	99	99	99	76.83242638	-67.4596704
24359	23.33	22.879	22.236	0.04	0.013	0.017	76.86470507	-67.45782491
18266	99	25.603	24.4	99	0.075	0.076	76.84084747	-67.45918307
26973	24.72	23.988	23.295	0.034	0.052	0.02	76.87326173	-67.45732984
17589	26.41	25.614	24.432	99	0.217	0.015	76.83772322	-67.45935933
31639	26.58	25.788	24.57	99	99	0.067	76.88848108	-67.45645297
24145	25.111	24.522	23.631	0.055	0.043	0.026	76.86392334	-67.45785429
15769	25.99	25.31	24.158	99	99	99	76.82821011	-67.45988937
28014	99	25.646	24.684	99	99	99	76.87661395	-67.45712357
30899	99	26.418	24.839	99	0.08	0.173	76.88591142	-67.45659014
30979	24.836	24.167	23.255	0.036	0.066	0.024	76.88613783	-67.4565756
31977	25.944	25.138	24.238	0.149	0.011	0.023	76.88967181	-67.45636852
23540	99	26.88	25.459	99	99	0.043	76.86163625	-67.45797245
19961	99	26.33	24.942	99	99	0.037	76.84827691	-67.45873191
30716	22.829	22.352	21.807	0.044	0.03	99	76.88528073	-67.45660952
34874	22.599	22.177	21.651	0.017	0.013	0.02	76.89995443	-67.45576514
29922	24.629	24.159	23.154	0.042	0.013	0.009	76.88266669	-67.45675641
37670	26.131	25.466	24.296	0.007	0.003	0.057	76.91192085	-67.45507491
32051	26.553	25.888	24.573	99	99	0.026	76.88986571	-67.45633982
34539	25.204	24.384	23.5	0.095	0.087	0.003	76.89872112	-67.45583109
31965	26.902	99	25.686	99	99	0.006	76.8895311	-67.45635513
35870	25.026	24.325	23.482	0.039	0.014	0.026	76.9038623	-67.45553003
13641	22.388	22.04	21.488	0.035	0.024	0.018	76.81569858	-67.46057168
23509	26.008	25.072	23.891	99	99	0.378	76.86143825	-67.45795942
16268	99	26.526	25.726	99	99	99	76.83089286	-67.45970333
34426	25.95	25.059	24.181	0.188	0.019	0.05	76.8982983	-67.45584637
36085	25.52	24.732	23.847	0.196	0.018	0.011	76.90472978	-67.4554745
31467	99	25.939	24.734	99	99	0.04	76.88767577	-67.45645012
35789	23.995	23.477	22.807	0.032	0.005	0.015	76.90350203	-67.45554128
40233	24.712	99	24.345	99	99	1.076	76.92459737	-67.45432316
37355	99	26.201	24.808	99	0.073	0.1	76.91035739	-67.45514226
14957	24.504	23.956	99	0.028	99	99	76.82354747	-67.46010795
37013	24.579	23.6	23.117	0.051	99	0.048	76.90879399	-67.45522905
31414	25.657	24.746	23.688	0.005	0.017	0.047	76.88747912	-67.45645172
15477	99	26.641	24.892	99	99	99	76.8263748	-67.45994456
32907	24.622	24.055	23.187	0.054	0.057	0.04	76.89273987	-67.45614817
36592	24.554	24.06	23.188	0.028	0.018	0.034	76.90683768	-67.45533786
17075	99	25.803	24.845	99	0.239	0.123	76.83497478	-67.45945148
15015	22.305	21.921	21.418	0.023	0.058	0.025	76.82382438	-67.46008662
39669	25.838	25.059	24.166	0.17	0.051	99	76.9215439	-67.45448445
18612	24.067	23.459	22.715	0.026	0.036	0.02	76.84221758	-67.45903193
21014	24.876	24.249	23.303	0.029	0.01	0.031	76.85247873	-67.45844416
15439	24.732	24.047	23.127	99	99	99	76.82610491	-67.4599466
17985	99	26.444	24.855	99	99	99	76.83930845	-67.4591936
36977	99	25.976	24.529	99	99	0.114	76.90854645	-67.45522738
31724	26.336	25.733	24.607	99	0.088	99	76.88857138	-67.45637438
34808	26.05	25.46	24.292	0.072	0.048	0.014	76.89956015	-67.45574208
40018	99	25.913	24.673	99	0.061	0.147	76.92331138	-67.45437443
19747	25.416	24.671	23.785	0.091	0.013	0.024	76.84720722	-67.4587385
32790	24.564	23.822	23.113	0.036	0.029	0.024	76.8922628	-67.45615453
30691	24.371	23.72	22.906	0.04	0.029	0.022	76.88499739	-67.45656738
40172	99	26.348	25.57	99	99	99	76.92412973	-67.45431728
38256	99	25.926	24.956	99	0.098	99	76.91447362	-67.45486831
26807	24.78	24.1	23.351	0.061	0.011	99	76.8723696	-67.45728284
14658	23.368	22.956	22.235	0.021	0.025	0.03	76.82161004	-67.46018114
28163	99	26.073	24.644	99	99	99	76.87675962	-67.45702692
16924	22.839	22.008	20.984	0.021	0.015	0.02	76.83400968	-67.4594667
18183	22.256	21.89	21.389	0.02	0.01	0.014	76.84004315	-67.45912221
21097	22.432	22.042	21.524	0.007	0.003	0.026	76.85269817	-67.4583967
22843	25.954	25.045	24.037	0.134	0.009	0.085	76.85892415	-67.4580377
18485	21.298	20.593	19.696	0.012	0.014	0.017	76.84146106	-67.4590344
15714	25.157	24.529	23.562	99	99	99	76.82761621	-67.45982268
17930	26.789	26.037	24.613	99	0.2	0.127	76.83891786	-67.45917763
27380	99	26.084	24.623	99	99	0.074	76.87416825	-67.45715991
30893	25.459	24.649	23.764	0.042	0.051	0.005	76.88553336	-67.45650527
35513	25.845	25.182	23.753	99	0.18	0.05	76.90207065	-67.45555546
35972	24.271	23.695	22.982	0.052	0.015	0.027	76.9039935	-67.4554434
37868	99	26.82	23.539	99	99	99	76.91247688	-67.45495527
33083	99	26.446	26.308	99	99	99	76.89314819	-67.45606456
29781	26.385	25.625	24.603	0.019	0.079	0.019	76.88190329	-67.45670776
36433	26.667	99	25.055	99	99	99	76.90591384	-67.45532791
32958	22.658	22.282	99	0.001	0.076	99	76.89267325	-67.45608826
14105	23.874	23.27	22.481	0.003	0.019	0.002	76.81826537	-67.46033919
16683	25.615	24.77	23.836	0.015	0.043	0.023	76.83275419	-67.45950959
36426	99	25.887	24.944	99	99	0.085	76.90587414	-67.45532207
23866	23.407	22.894	22.209	0.03	0.032	0.02	76.86244478	-67.45781142
25148	25.65	24.871	23.842	0.08	0.03	0.048	76.86693367	-67.4575499
32174	26.27	25.566	24.152	99	0.068	0.017	76.88995486	-67.45623004
28235	99	26.602	24.703	99	99	0.175	76.87688294	-67.45697937
31862	24.905	24.306	23.4	0.02	0.039	0.017	76.88886466	-67.45629182
17661	99	26	24.88	99	0.168	0.019	76.83751776	-67.45922914
14634	99	26.597	25.271	99	99	0.009	76.82130974	-67.46015187
25550	24.626	24.038	23.22	0.094	0.011	0.007	76.86816396	-67.4574767
38219	24.826	24.127	23.294	0.114	0.003	0.004	76.91415134	-67.45483724
34030	25.09	24.614	23.59	0.089	0.025	0.021	76.89650669	-67.45585038
19991	26.026	25.102	24.008	0.087	0.067	0.012	76.84796142	-67.45862926
13789	25.071	24.526	23.529	0.016	0.007	0.022	76.81625206	-67.46043521
35038	23.658	23.031	22.283	0.013	0.014	0.006	76.90011251	-67.45563738
22128	23.548	23.044	22.266	0.007	0.018	0.004	76.85625822	-67.4581493
28243	99	25.981	24.894	99	99	99	76.87686495	-67.45696894
38478	25.432	24.642	23.777	0.021	0.159	0.003	76.91531765	-67.45476034
31946	24.31	23.737	22.9	0.028	0.036	0.016	76.88906286	-67.45626521
19865	24.705	24.013	23.272	0.017	0.021	0.015	76.84737587	-67.45864991
13246	23.639	23.153	22.47	0.023	0.012	0.018	76.81276433	-67.46061796
36703	99	25.287	24.142	99	99	99	76.90700071	-67.45522583
30145	22.449	22.021	21.413	0.012	0.037	0.006	76.88295034	-67.45660524
23554	26.315	25.622	24.475	99	0.232	0.057	76.86118523	-67.45785122
29469	25.467	24.594	23.635	0.137	0.046	0.09	76.88078956	-67.45672711
27786	24.311	23.747	22.928	0.042	0.022	0.003	76.87533296	-67.45703836
39337	24.254	23.688	22.891	0.066	0.004	0.015	76.91942582	-67.4545023
15879	24.229	23.759	22.999	99	99	99	76.82824213	-67.45972507
24494	24.885	24.197	23.364	0.022	0.003	0.017	76.86450178	-67.45765448
33640	24.985	24.25	23.461	0.02	0.032	0.002	76.89495804	-67.45590671
20472	99	25.995	24.982	99	0.204	0.062	76.84991643	-67.45848434
16331	25.099	24.486	23.672	0.06	0.005	0.009	76.83076447	-67.45957653
21048	21.947	21.638	21.189	0.012	0.012	0.012	76.85223392	-67.45834727
40983	99	25.751	24.442	99	99	99	76.92884268	-67.4539504
29935	99	24.24	23.265	99	0.015	99	76.88215986	-67.45662698
13785	99	25.586	24.178	99	0.12	0.025	76.81607406	-67.46040108
36664	99	26.004	24.832	99	0.025	0.081	76.90672666	-67.45520977
25491	25.142	24.366	23.526	99	0.033	0.03	76.86777354	-67.45744411
21613	20.5	19.633	18.586	0.01	0.01	0.017	76.85420047	-67.45821943
25716	25.242	24.453	23.422	0.073	0.025	0.045	76.86855924	-67.45739813
17767	25.548	24.656	23.841	0.032	0.012	0.028	76.83784934	-67.45915062
29671	23.862	23.29	22.607	0.023	0.05	0.007	76.88127407	-67.45666397
13666	24.805	24.181	23.222	0.08	0.045	0.031	76.81530617	-67.46042887
36081	26.124	25.255	24.286	0.104	0.006	0.038	76.90412539	-67.45534295
27670	25.503	24.589	23.565	0.018	0.036	0.037	76.87477169	-67.45702669
32225	24.635	23.91	23.175	0.019	0.159	0.022	76.88984594	-67.4561621
34777	25.202	24.164	23.189	0.035	0.087	0.029	76.89894384	-67.45563266
27275	25.644	24.828	23.992	99	99	0.006	76.8734274	-67.45709091
41081	25.241	24.651	23.838	0.067	99	99	76.92941796	-67.45387342
24166	24.912	24.16	23.176	0.019	0.013	0.036	76.86323321	-67.45767034
39646	25.955	25.286	24.226	0.084	0.184	99	76.92080162	-67.45436402
28738	24.551	23.981	23.11	0.042	0.022	0.017	76.87811794	-67.45681417
24865	26.368	99	24.628	99	99	99	76.86563015	-67.45752741
15194	23.412	22.833	22.019	0.066	0.046	99	76.82424384	-67.45988969
18872	25.108	24.374	23.49	0.016	0.045	0.013	76.84275745	-67.45883318
30424	24.034	23.381	22.621	0.006	0.034	0.032	76.88359204	-67.45649437
24077	25.423	24.558	23.721	0.037	0.075	0.005	76.86288006	-67.45768053
35527	23.718	23.222	99	99	0.038	99	76.90170433	-67.45545105
35471	23.812	23.266	22.489	0.027	0.024	0.04	76.90149885	-67.45546196
39461	25.684	25.037	23.936	0.125	0.021	0.004	76.91982373	-67.45440642
39455	25.677	25.037	23.936	0.259	0.021	0.004	76.91979178	-67.45440781
24883	99	26.107	24.573	99	0.082	0.051	76.86563531	-67.45751532
21269	25.861	24.999	24.009	0.094	0.012	0.022	76.85279399	-67.4582462
26738	24.471	23.898	23.119	0.05	0.012	0.031	76.87162062	-67.45716691
36619	25.901	25.12	24.207	0.047	0.123	0.008	76.90633458	-67.4551738
17246	24.015	23.531	22.673	0.024	0.067	0.053	76.83508416	-67.4592504
18717	99	26.034	24.836	99	99	0.098	76.84202733	-67.45885284
34901	24.01	23.427	22.733	0.025	0.035	0.011	76.89923882	-67.45557534
20706	99	25.032	24.1	99	0.061	0.092	76.85061866	-67.45836015
31264	22.891	22.387	21.695	0.033	0.008	99	76.88628551	-67.45631543
33592	99	25.822	24.307	99	0.054	0.007	76.89444636	-67.455846
40580	26.565	26.003	24.719	99	99	0.012	76.92588181	-67.4540377
17781	25.122	24.424	23.558	0.076	0.031	99	76.83768065	-67.45909274
18245	24.93	24.126	23.122	0.016	0.018	0.056	76.839793	-67.45897111
14310	99	26.709	25.211	99	99	99	76.81894493	-67.46015828
14424	99	25.946	25.017	99	99	99	76.81961455	-67.46011872
36245	99	26.432	25.12	99	99	99	76.90459233	-67.45525505
29064	99	26.575	25.383	99	99	99	76.87902143	-67.45672213
14205	20.934	20.716	20.35	0.009	0.014	0.015	76.81838119	-67.46018058
14429	99	26.642	25.017	99	99	99	76.81959897	-67.4601077
39895	25.809	25.125	24.053	99	0.067	0.119	76.92197249	-67.45424253
27478	24.582	23.96	23.081	0.014	0.008	99	76.87386665	-67.4570009
16337	99	25.981	24.736	99	99	0.152	76.83041374	-67.45948231
30373	99	25.926	24.704	99	0.075	0.043	76.88325861	-67.45646065
26917	23.007	22.644	22.02	0.098	0.02	0.005	76.87208909	-67.45710049
35964	25.741	24.971	23.931	0.104	0.109	0.058	76.9033666	-67.45530469
40400	25.713	24.957	23.877	0.025	0.043	0.025	76.92472225	-67.45407547
25132	26.164	25.608	24.342	0.16	0.085	0.046	76.86631666	-67.45742561
16708	99	26.224	25.205	99	99	0.104	76.83231111	-67.45936804
23474	25.028	24.398	23.604	0.156	0.007	0.012	76.8604518	-67.45776093
26406	25.641	24.837	23.813	0.032	0.01	0.037	76.87044357	-67.45718904
41157	23.37	22.955	22.261	0.001	0.01	99	76.92987515	-67.4537742
35070	99	26.301	25.145	99	99	0.125	76.89974164	-67.45550719
40105	99	26.392	25.49	99	99	0.108	76.92305051	-67.45416621
31384	99	26.956	25.786	99	99	99	76.8865446	-67.45626419
39230	99	25.982	25.398	99	0.23	0.165	76.91847057	-67.45442915
31623	23.334	22.847	22.182	0.012	0.016	0.009	76.88736036	-67.45621506
35553	24.21	23.595	22.829	0.054	0.052	0.018	76.9015994	-67.45539634
40870	24.925	24.126	23.318	0.017	99	99	76.92760819	-67.45389173
36794	26.319	25.575	24.275	0.12	0.115	0.06	76.9068741	-67.45508161
31282	23.457	22.938	22.24	0.028	0.013	0.032	76.88617273	-67.45626951
25569	24.748	24.138	99	0.028	0.004	99	76.86760706	-67.45733174
20656	23.979	23.34	22.596	0.067	0.037	0.001	76.85011956	-67.45833149
27241	26.584	26.498	24.839	99	99	99	76.87293651	-67.45701937
26011	24.853	24.112	99	0.011	0.058	99	76.86908473	-67.45723603
33671	99	26.658	25.393	99	99	0.091	76.89452943	-67.45577716
18056	99	26.044	25.038	99	99	0.066	76.83873378	-67.45896726
22456	99	26.405	24.628	99	99	0.028	76.85685464	-67.45792992
36440	26.861	26.108	24.788	99	0.073	0.015	76.90521332	-67.45515751
14622	99	25.216	24.096	99	0.011	0.019	76.82056977	-67.45999939
34217	24.822	24.392	23.542	0.074	0.034	99	76.89653347	-67.45565308
27921	26.333	25.625	24.413	99	0.123	0.033	76.87518746	-67.4568772
36790	24.982	24.255	23.416	0.046	0.03	0.007	76.9067641	-67.45506146
34437	25.628	24.906	23.895	0.12	0.044	0.056	76.89730148	-67.45560208
31624	99	25.501	24.305	99	0.127	0.071	76.88721579	-67.45617987
26203	99	26.241	24.966	99	99	0.072	76.86966522	-67.45718311
22250	22.887	22.466	21.85	0.028	0.033	0.022	76.85600908	-67.45796002
30260	23.942	23.422	22.705	0.025	0.018	0.017	76.88270401	-67.45643039
21821	24.577	24.056	23.22	0.049	0.016	99	76.85442862	-67.45804668
29376	99	22.262	23.683	99	99	99	76.87977028	-67.4565929
31563	25.502	25.034	24.191	99	99	99	76.88694772	-67.45617912
38922	25.672	24.865	23.727	0.15	0.051	0.052	76.91672991	-67.45446617
26733	24.466	23.841	23.042	0.083	0.01	0.032	76.87120846	-67.45707851
40475	25.404	24.631	23.669	0.174	0.004	0.042	76.92492073	-67.45399341
38531	26.175	25.686	24.479	0.105	0.009	0.018	76.91486606	-67.45457165
30533	25.851	24.99	23.942	0.083	0.075	0.024	76.88349512	-67.45637235
35368	26.639	25.962	24.688	99	99	0.013	76.90063073	-67.45538671
24373	24.734	23.982	23.256	0.021	0.02	0.002	76.86342395	-67.4575194
